termPHOTOID, LATITUDE, LONGITUDE, DATETIME
36623518560, 60.173030, 24.925011, 2017:08:24 11:37:04
36849408602, 60.172961, 24.925052, 2017:08:24 11:37:16
36849407882, 60.172961, 24.925219, 2017:08:24 11:37:41
36849407392, 60.172925, 24.925147, 2017:08:24 11:38:27
36849407032, 60.172988, 24.925136, 2017:08:24 11:38:31
36849406562, 60.172966, 24.925191, 2017:08:24 11:38:49
36849406062, 60.172999, 24.925255, 2017:08:24 11:39:16
36849405502, 60.172999, 24.925255, 2017:08:24 11:39:18
36623512560, 60.172980, 24.925277, 2017:08:24 11:39:41
36623512050, 60.173030, 24.925336, 2017:08:24 11:39:44
36623511600, 60.173016, 24.925300, 2017:08:24 11:41:02
36212642673, 60.172980, 24.925227, 2017:08:24 11:42:15
36212641903, 60.172863, 24.925208, 2017:08:24 11:44:06
36623510790, 60.173052, 24.925383, 2017:08:24 11:45:00
36623510540, 60.173072, 24.925319, 2017:08:24 11:45:10
36623510260, 60.173047, 24.925433, 2017:08:24 11:45:29
36849396952, 60.173002, 24.925316, 2017:08:24 11:45:35
36849396032, 60.172919, 24.925344, 2017:08:24 11:45:45
36849395182, 60.173002, 24.925266, 2017:08:24 11:50:20
36849394442, 60.173008, 24.925269, 2017:08:24 11:50:48
36849393642, 60.172958, 24.925336, 2017:08:24 11:50:57
36849389652, 60.172980, 24.925325, 2017:08:24 12:13:07
36849388992, 60.169300, 24.951349, 2017:08:24 13:14:53
36849388082, 60.169297, 24.951680, 2017:08:24 13:15:36
36849387402, 60.169297, 24.951680, 2017:08:24 13:15:37
36849386662, 60.169772, 24.952080, 2017:08:24 13:18:13
36212632363, 60.169902, 24.951580, 2017:08:24 13:20:05
36212631913, 60.169922, 24.951347, 2017:08:24 13:20:31
36212630923, 60.170055, 24.951500, 2017:08:24 13:21:44
36212629773, 60.170052, 24.951527, 2017:08:24 13:22:12
36212629163, 60.170227, 24.951152, 2017:08:24 13:23:17
36212627863, 60.165633, 24.957133, 2017:08:24 13:42:02
36184986234, 60.165383, 24.957627, 2017:08:24 13:42:12
36623502750, 60.172308, 24.904202, 2017:09:04 11:36:36
36184985734, 60.164891, 24.958724, 2017:08:24 13:42:31
36184985254, 60.164383, 24.960011, 2017:08:24 13:42:52
36623501900, 60.172308, 24.904202, 2017:09:04 11:36:56
36184984754, 60.164319, 24.960188, 2017:08:24 13:42:55
36184984374, 60.164044, 24.960991, 2017:08:24 13:43:08
36623500690, 60.172308, 24.904202, 2017:09:04 11:45:42
36184983694, 60.163794, 24.961938, 2017:08:24 13:43:22
36212626543, 60.172308, 24.904202, 2017:09:04 11:51:26
36212626173, 60.172308, 24.904202, 2017:09:04 11:59:25
37020730815, 60.162791, 24.966008, 2017:08:24 13:44:21
37020730075, 60.161975, 24.969283, 2017:08:24 13:45:08
37020729195, 60.145205, 24.987413, 2017:08:24 15:13:55
36212624913, 60.172308, 24.904202, 2017:09:04 12:01:58
37020727715, 60.144888, 24.987197, 2017:08:24 15:14:45
36212624423, 60.172308, 24.904202, 2017:09:04 12:15:17
36832467226, 60.172308, 24.904202, 2017:09:04 12:15:29
36832467016, 60.144477, 24.986752, 2017:08:24 15:16:24
36832466576, 60.144255, 24.986947, 2017:08:24 15:17:38
36849369292, 60.144194, 24.987122, 2017:08:24 15:18:57
36849368782, 60.142808, 24.989405, 2017:08:24 15:22:28
36212621693, 60.142813, 24.989458, 2017:08:24 15:23:29
36849366242, 60.142813, 24.989458, 2017:08:24 15:23:30
36184955314, 60.173072, 24.925225, 2017:08:24 11:35:16
36832451176, 60.172930, 24.925255, 2017:08:24 11:37:49
36832450616, 60.172905, 24.925325, 2017:08:24 11:38:03
36832449636, 60.173083, 24.925252, 2017:08:24 11:42:57
36832449356, 60.172858, 24.925241, 2017:08:24 11:43:33
36832448926, 60.172863, 24.925275, 2017:08:24 11:43:38
36832448386, 60.172844, 24.925316, 2017:08:24 11:43:48
36832447686, 60.173016, 24.925294, 2017:08:24 12:12:56
36832447236, 60.173016, 24.925294, 2017:08:24 12:12:59
36184952304, 60.172980, 24.925325, 2017:08:24 12:13:05
36832446556, 60.169741, 24.951738, 2017:08:24 13:17:44
36184951274, 60.164938, 24.958605, 2017:08:24 13:42:29
36623267820, 60.149158, 24.989100, 2017:08:24 17:24:09
36623267670, 60.149169, 24.989172, 2017:08:24 17:24:14
36623267350, 60.149136, 24.989272, 2017:08:24 17:25:07
36623266620, 60.187672, 24.976683, 2017:08:24 18:17:41
36623266480, 60.187450, 24.976366, 2017:08:24 18:18:49
36623266310, 60.187527, 24.976283, 2017:08:24 18:19:24
36623266180, 60.187527, 24.976283, 2017:08:24 18:19:27
36623265990, 60.187513, 24.976397, 2017:08:24 18:19:58
37020459685, 60.182238, 24.913530, 2017:08:25 12:36:15
36184713884, 60.182238, 24.913530, 2017:08:25 12:36:27
36184713114, 60.182147, 24.913494, 2017:08:25 12:36:55
36184712264, 60.182172, 24.913408, 2017:08:25 12:37:21
36184711594, 60.182155, 24.913363, 2017:08:25 12:37:38
36623261860, 60.182144, 24.913352, 2017:08:25 12:38:04
36623261520, 60.182113, 24.913344, 2017:08:25 12:38:20
36623261200, 60.182055, 24.913358, 2017:08:25 12:39:10
36623260860, 60.182044, 24.913516, 2017:08:25 12:39:49
36184708244, 60.182036, 24.913547, 2017:08:25 12:40:01
36184707624, 60.181927, 24.913311, 2017:08:25 12:40:28
36184706724, 60.181927, 24.913311, 2017:08:25 12:40:33
37020454985, 60.181927, 24.913311, 2017:08:25 12:40:37
36184705694, 60.181927, 24.913311, 2017:08:25 12:40:46
36184705064, 60.181725, 24.912972, 2017:08:25 12:41:31
37020453545, 60.181897, 24.913022, 2017:08:25 12:42:00
36849148412, 60.181816, 24.913122, 2017:08:25 12:42:39
37020451205, 60.181886, 24.913077, 2017:08:25 12:43:20
36849146192, 60.156752, 24.910469, 2017:08:25 13:56:50
37020450575, 60.156752, 24.910469, 2017:08:25 13:56:50
36849145192, 60.156752, 24.910630, 2017:08:25 13:57:23
37020449795, 60.156752, 24.910630, 2017:08:25 13:57:24
37020449365, 60.156886, 24.911233, 2017:08:25 13:58:07
37020449055, 60.156891, 24.911233, 2017:08:25 13:58:09
37020448685, 60.170844, 24.941422, 2017:08:25 16:01:23
36184691974, 60.170819, 24.941452, 2017:08:25 16:01:42
36184691694, 60.170702, 24.941355, 2017:08:25 16:02:01
37020447375, 60.170711, 24.941394, 2017:08:25 16:02:10
37020447565, 60.170819, 24.941452, 2017:08:25 16:01:44
37020447065, 60.170611, 24.941108, 2017:08:25 16:06:43
37020446485, 60.170611, 24.941108, 2017:08:25 16:06:47
37020446165, 60.170627, 24.941088, 2017:08:25 16:06:51
37020445495, 60.187605, 24.976999, 2017:08:24 18:17:35
37020444745, 60.187527, 24.976283, 2017:08:24 18:19:21
36623250280, 60.187527, 24.976283, 2017:08:24 18:19:29
36623250060, 60.187541, 24.976477, 2017:08:24 18:20:01
36623249300, 60.182586, 24.913813, 2017:08:25 12:35:24
36623248760, 60.182044, 24.913516, 2017:08:25 12:39:51
36623248300, 60.181725, 24.912972, 2017:08:25 12:41:34
36623247930, 60.180855, 24.912644, 2017:08:25 12:45:59
36623247460, 60.169086, 24.951297, 2017:08:25 14:23:39
36623247020, 60.169086, 24.951297, 2017:08:25 14:23:42
36623198160, 60.171497, 24.941188, 2017:08:22 10:30:52
36184625464, 60.171497, 24.941188, 2017:08:22 10:30:53
36184624374, 60.171463, 24.941452, 2017:08:22 10:31:34
36623184350, 60.170441, 24.940844, 2017:08:23 09:54:30
36623183760, 60.170477, 24.941352, 2017:08:23 09:55:10
36623183190, 60.170477, 24.941352, 2017:08:23 09:55:12
36832142916, 60.170477, 24.941352, 2017:08:23 09:55:19
36832142456, 60.170477, 24.941319, 2017:08:23 09:56:00
36623182040, 60.170477, 24.941319, 2017:08:23 09:56:14
36832141306, 60.170477, 24.941319, 2017:08:23 09:56:19
36832140976, 60.170466, 24.941336, 2017:08:23 09:56:31
36832140496, 60.170472, 24.941308, 2017:08:23 09:56:41
37020372005, 60.170463, 24.941322, 2017:08:23 09:57:08
36212270283, 60.170463, 24.941322, 2017:08:23 09:57:16
36848181682, 59.861643, 23.457870, None
37019431395, 60.173367, 24.924716, 2016:09:02 20:38:41
36183689444, 60.173367, 24.924716, 2016:09:02 20:37:25
36622162650, 60.186705, 24.965463, 2017:09:02 12:13:54
36848085972, 60.187977, 24.960819, 2017:09:02 10:39:26
36622160450, 60.191911, 24.957175, 2017:09:02 10:18:37
